pageID,title,revisions_count
20577,File:Ahmed Sabbir 023.jpg,1
20578,User talk:M Shoriful Islam,1
20579,,0
20580,,0
20581,Agar.io,3
20582,,0
20583,,0
20584,Template:Portal Visual Arts,1
20585,Book of Genesis,1
20586,Category:Tanakh,1
20587,Bereshit,1
20588,Genesis,1
20589,Zoobooks,2
20590,Magazine,5
20591,Mohammad Shahabuddin,4
20592,Incumbent,2
20593,Vikidia:Requests/Permissions/GoldenBootWizard276,6
20594,Template:Portal USA,3
20595,Language Movement Day,5
20596,Bangladeshi literature,4
20597,Portal:United States,1
20598,Portal:United States/Introduction,3
20599,Template:Portal Geography,2
20600,Portal:United States/Featured Article,1
20601,Portal:United States/Featured Picture,1
20602,Portal:United States/Categories,1
20603,Portal:United States/How to help,2
20604,Category:Portal:United States/Linked pages,1
20605,Queen Elizabeth I,1
20606,Template:Portal China,3
20607,Portal:China,2
20608,Template:Confusion,1
20609,Portal:China/Introduction,2
20610,Portal:China/Featured Article,1
20611,Portal:China/Featured Picture,1
20612,Portal:China/Categories,1
20613,Portal:China/How to help,2
20614,Template:Admin request,7
20615,Template:Admin request/sandbox,1
20616,,0
20617,Category:Portal:China/Linked pages,1
20618,Chechnya,1
20619,Template:Portal Russia,3
20620,Portal:Russia,2
20621,Portal:Asia,1
20622,Portal:Asia/Introduction,3
20623,Portal:Asia/Featured Article,2
20624,Portal:Asia/Featured Picture,2
20625,Portal:Asia/Categories,1
20626,Portal:Asia/How to help,3
20627,Category:Portal:Asia/Linked pages,1
20628,Template:Portal Asia,3
20629,Template:Portal Denmark,2
20630,Portal:Denmark,1
20631,Portal:Denmark/Introduction,1
20632,Portal:Denmark/Featured Article,1
20633,Portal:Denmark/Featured Picture,1
20634,Portal:Denmark/Categories,1
20635,Portal:Denmark/How to help,1
20636,Category:Portal:Denmark/Linked pages,1
20637,Portal:North America,1
20638,Portal:North America/Introduction,1
20639,Portal:North America/Featured Article,1
20640,Portal:North America/Featured Picture,1
20641,Portal:North America/Categories,1
20642,Portal:North America/How to help,1
20643,Category:Portal:North America/Linked pages,1
20644,Template:Portal North America,2
20645,Bangladeshi English literature,4
20646,Begum Rokeya,2
20647,PM (United Kingdom),1
20648,PM (UK),1
20649,Prime Minister (United Kingdom),1
20650,Prime Minister (UK),1
20651,Prime Minister of United Kingdom,1
20652,Prime Minister of UK,1
20653,Prime Minister of England,1
20654,PM of England,1
20655,Prime Minister of Britain,1
20656,PM of Britain,1
20657,British Prime Minister,1
20658,British Prime Ministers,1
20659,Prime Minister (Britain),1
20660,List of Prime Minister of the United Kingdom,1
20661,List of Prime Ministers of the United Kingdom,1
20662,List of Prime Minister of the UK,1
20663,2024 UK general election,1
20664,Reform UK,2
20665,Category:Right-wing political parties,1
20666,Category:Right-wing politics,1
20667,Category:Political parties by orientation,1
20668,Category:British political parties,1
20669,Right-wing politics,4
20670,Template:Left-right political spectrum,2
20671,Template:Portal Politics,1
20672,Far-left politics,3
20673,Category:Far-left politics,1
20674,Left-wing politics,2
20675,Centrist politics,2
20676,Category:Centrist politics,1
20677,Far-right politics,1
20678,Left–right political spectrum,2
20679,Sultana’s Dream,3
20680,,0
20681,,0
20682,,0
20683,,0
20684,,0
20685,File talk:Bad Luck Brian23.jpg,1
20686,Conservatism,1
20687,Conservipedia,1
20688,,0
20689,,0
20690,Vikidia:The Vikidia Association,2
20691,,0
20692,,0
20693,User talk:Farish,3
20694,English Vikidia,9
20695,Gloria Borger,1
20696,Category:1952 births,1
20697,Category:1952,1
20698,1394,2
20699,−1,5
20700,Template:Math,11
20701,–1,1
20702,Template:=/doc,3
20703,Category:Math templates,2
20704,Template:Math/doc,3
20705,Category:Mathematics templates,1
20706,Template:Unichar,17
20707,Template:Smalltext,2
20708,Vikidia:Mathematics,3
20709,Conservative,1
20710,Conservatives,1
20711,Conservationism,1
20712,Conservative ideology,1
20713,Conservative politics,1
20714,Conservatism (disambiguation),4
20715,Conservative (disambiguation),2
20716,Conservationism (disambiguation),1
20717,Template:Wiktionary,5
20718,User:GoldenBootWizard276/sandbox2,27
20719,Category:Pages linking to Wiktionary,2
20720,Template:Wiktionary/doc,1
20721,Sylhet airport,1
20722,,0
20723,,0
20724,Portal:Transportation,1
20725,,0
20726,,0
20727,User talk:Драгоје,1
20728,Progressiveism,1
20729,"Talk:Osmani International Airport, Sylhet",7
20730,User:Were731fd,1
20731,Talk:Bangladeshi English literature,4
20732,Hyena,3
20733,Bangladeshi Engliah literature,1
20734,Talk:Bangladeshi Engliah literature,1
20735,Talk:Parvej Husen Talukder,11
20736,Eel,3
20737,User talk:Were731fd,5
20738,Grass,2
20739,Clownfish,4
20740,Finding Nemo,2
20741,Emu,2
20742,Grand Theft Auto VI,2
20743,Angelfish,1
20744,Pterophyllum,2
20745,Template:Portal marine biology,3
20746,File:Simple fish icon.svg,2
20747,Portal:Marine biology,1
20748,Portal:Marine biology/Introduction,2
20749,Category:Portal:Marine biology/Linked pages,1
20750,Portal:Marine biology/Featured Article,1
20751,Portal:Marine biology/Featured Picture,1
20752,Portal:Marine biology/Did You Know?,1
20753,Portal:Marine biology/Categories,2
20754,Portal:Marine biology/How to help,2
20755,Portal:Endangered Species/How to help,2
20756,Portal:Dinosaurs,2
20757,Portal:Dinosaurs/Introduction,2
20758,Category:Portal:Dinosaurs/Linked pages,1
20759,Portal:Dinosaurs/Featured article,1
20760,Portal:Dinosaurs/Did You Know?,1
20761,Portal:Dinosaurs/Featured Picture,1
20762,Portal:Dinosaurs/Categories,1
20763,Portal:Dinosaurs/How to help,1
20764,Template:Portal dinosaurs,3
20765,File:Dinosaur.svg,3
20766,Portal:Medicine,2
20767,Portal:Medicine/Introduction,5
20768,Portal:Medicine/Featured Article,2
20769,Portal:Medicine/Featured Picture,2
20770,Portal:Medicine/Categories,2
20771,Portal:Medicine/Did You Know?,2
20772,Portal:Medicine/How to help,2
20773,Category:Portal:Medical/Linked pages,1
20774,Category:Pages using Math,1
20775,Template:Portal medical,2
20776,Portal:Mountains,2
20777,Portal:Mountains/Introduction,3
20778,Portal:Mountains/Featured Article,1
20779,Portal:Mountains/Featured Picture,1
20780,Portal:Mountains/Categories,1
20781,Portal:Mountains/Did You Know?,1
20782,Portal:Mountains/How to help,1
20783,Category:Portal:Mountains/Linked pages,1
20784,Template:Portal mountains,3
20785,,0
20786,,0
20787,File:Praggasree.jpg,1
20788,,0
20789,,0
20790,,0
20791,,0
20792,,0
20793,,0
20794,,0
20795,Tim Walz,8
20796,Template:Portal United States,1
20797,Template:Nee,1
20798,Maiden name,2
20799,Nee,1
20800,Nèe,1
20801,Née,1
20802,Ne,1
20803,Nè,1
20804,Né,1
20805,Mountains,1
20806,Portal:Portal,5
20807,Vikidia:Index of Portals,1
20808,Portal Talk:Index,2
20809,Portal Talk:Astronomy,1
20810,Portal Talk:Economy,1
20811,Template:Economy portal,1
20812,Template:Portal human body,1
20813,Portal:Mathematics/Featured Article,1
20814,Template:Portal rugby,1
20815,Portal:Russia/How to help,1
20816,Template:Portal Television,1
20817,Category:1964 births,1
20818,Category:United States Vice Presidential candidates,1
20819,Category:1964,1
20820,Category:United States Presidential candidates,2
20821,Category:Presidents of the United States,1
20822,Category:Presidential candidates by country,1
20823,Category:Presidential candidates,1
20824,Category:Political candidates,1
20825,Category:Vice Presidential candidates,1
20826,Category:Vice President,1
20827,Category:Family of Barack Obama,3
20828,Family of Barack Obama,5
20829,Category:First families of the United States,1
20830,Category:Families of heads of states,1
20831,Category:Political families,1
20832,Category:Families,2
20833,Category:Geneaology,2
20834,Families,1
20835,Category:Heads of state,1
20836,Category:Political families of the United States,1
20837,Category:Barack Obama,1
20838,Category:Family of United States Presidents,1
20839,Template:Portal genealogy,5
20840,Portal:Genealogy,3
20841,Portal:Genealogy/Introduction,4
20842,Category:Portal:Geneaology/Linked pages,2
20843,Portal:Geneaology,1
20844,Portal:Geneaology/Introduction,1
20845,Template:Portal geneaology,1
20846,Category:Portal:Genealogy/Linked pages,1
20847,Portal:Geneaology/Featured Article,1
20848,Portal:Geneaology/Did You Know?,1
20849,Portal:Geneaology/Categories,1
20850,Portal:Geneaology/Featured Picture,1
20851,Portal:Geneaology/How to help,1
20852,Portal:Genealogy/Featured Article,1
20853,Portal:Genealogy/Did You Know?,1
20854,Portal:Genealogy/Categories,1
20855,Category:Genealogy,3
20856,Portal:Genealogy/Featured Picture,1
20857,Portal:Genealogy/How to help,2
20858,File:Genealogy.svg,1
20859,Family of Donald Trump,3
20860,Category:Donald Trump,2
20861,Category:Family of Donald Trump,3
20862,Category:Family of United States presidents,1
20863,Template:Chronologytable,1
20864,Family of Joe Biden,2
20865,Category:Family of Joe Biden,2
20866,Category:Joe Biden,2
20867,Jack Black,1
20868,Steve (Minecraft),2
20869,Category:Minecraft,1
20870,Sandbox video game,1
20871,Sheikh Rehana,4
20872,Dominion of Pakistan,13
20873,Tulip Siddiq,5
20874,Member of Parliament (UK),1
20875,City Minister (UK),3
20876,City Minister,1
20877,Member of Parliament (United Kingdom),2
20878,Taka,2
20879,Bangladeshi Taka,2
20880,Category:Newspapers,1
20881,Emperor Penguin,1
20882,Emperor penguin,1
20883,Category:Penguins,2
20884,Bikini,4
20885,Sun bear,1
20886,Template:Animals portal,1
20887,Template:Portal Animals,1
20888,Sandbox game,1
20889,2016 United States presidential election,1
20890,DC,1
20891,Category:Articles with incomplete sections from September 2024,4
20892,Category:Articles with incomplete sections in 2024,1
20893,Category:Articles with incomplete sections from October 2024,3
20894,Template:Empty category,1
20895,Category:Categories that may be empty,1
20896,Category:Articles with incomplete sections from November 2024,1
20897,Category:Articles with incomplete sections from December 2024,1
20898,Category:Articles with incomplete sections from January 2025,1
20899,Category:Articles with incomplete sections from February 2025,1
20900,Category:Articles with incomplete sections in 2025,1
20901,Category:Articles with incomplete sections from March 2025,1
20902,Category:Articles with incomplete sections from April 2025,1
20903,Category:Articles with incomplete sections from May 2025,1
20904,Category:Articles with incomplete sections from June 2025,1
20905,Category:Articles with incomplete sections from July 2025,2
20906,Category:Articles with incomplete sections from August 2025,1
20907,Category:Articles with incomplete sections from September 2025,1
20908,Category:Articles with incomplete sections from October 2025,1
20909,Category:Articles with incomplete sections from November 2025,1
20910,Category:Articles with incomplete sections from December 2025,1
20911,Category:Left-wing politics,1
20912,Category:PlayStation,1
20913,Category:Fifth generation video game consoles,1
20914,Category:Portal:Russia/Linked pages,1
20915,Portal:Russia/Introduction,2
20916,Portal:Russia/Featured Article,1
20917,Portal:Russia/Featured Picture,1
20918,Portal:Russia/Categories,1
20919,Koi,1
20920,Help:IPA/English,2
20921,Template:Big,1
20922,Help:IPA,2
20923,Template:Pipe,1
20924,Help:IPA/Introduction,1
20925,Template://,1
20926,Template:Double slash,1
20927,Template:IPA //,1
20928,Template:IPA double slash,1
20929,Template:Angle bracket,1
20930,Template:Angbr,1
20931,Template:IPA keys,1
20932,Template:IPA navigation,1
20933,Template:Navbox with collapsible groups,1
20934,Module:Navbox with collapsible groups,1
20935,Template:This,1
20936,Template:About,1
20937,Module:About,1
20938,Module:Hatnote,1
20939,Module:Hatnote list,1
20940,Portal:Animals/Articles to create,1
20941,Progressive,1
20942,Progressives,1
20943,Progressionism,1
20944,Progressive ideology,1
20945,Progressive politics,1
20946,Module:Arguments/doc,1
20947,Module:Format link,1
20948,Module:Error,1
20949,Module:Yesno,3
20950,Template:IPAblink,1
20951,Module:IPA symbol,1
20952,Module:IPA symbol/data,1
20953,Template:Audio,1
20954,Template:Compact ToC,1
20955,Template:Flatlist,1
20956,Template:Hlist/styles.css,2
20957,Template:Endflatlist,1
20958,Template:Flatlist/doc,1
20959,Template:Angbr IPA,1
20960,Template:Wikt-lang,1
20961,Module:Wikt-lang,1
20962,Module:Wikt-lang/data,1
20963,Module:Unicode data,1
20964,Template:Error-small,1
20965,Template:Transl,1
20966,Template:Transliteration,1
20967,Module:Lang,1
20968,Module:Lang/data,1
20969,Module:Lang/data/iana languages,1
20970,Module:Lang/data/iana scripts,1
20971,Module:Lang/data/iana regions,1
20972,Module:Lang/data/iana variants,1
20973,Module:Lang/data/iana suppressed scripts,1
20974,Module:Lang/ISO 639 synonyms,2
20975,Module:Lang/ISO 639 synonyms/doc,2
20976,Category:Module documentation pages,3
20977,Template:Section link,1
20978,Module:Section link,1
20979,Template:IPA symbol,1
20980,Template:MFSample,1
20981,Template:Multi-font sample,1
20982,Template:Spoken,1
20983,Template:Audio icon,1
20984,Template:IPA pulmonic consonants,1
20985,Template:IPA common,1
20986,Template:(!,1
20987,Template:(!/doc,1
20988,Module:High-use,1
20989,Module:Effective protection level,3
20990,Module:Message box,3
20991,Module:Message box/configuration,3
20992,Module:Namespace detect/data,1
20993,Module:Namespace detect/config,1
20994,Module:Transclusion count,1
20995,Template:Escape template list,1
20996,Template:No wrap,1
20997,Template:Normal,1
20998,Template:!(,1
20999,Template:)!,1
21000,Template:!((,1
21001,Template:))!,1
21002,Template:(,1
21003,Template:),1
21004,Template:(((,1
21005,Template:))),1
21006,Template:!+,1
21007,Template:!),1
21008,Template:Escape template list/doc,1
21009,Template:End,1
21010,Template:Aligned table,1
21011,Module:Aligned table,1
21012,Template:Nobold,1
21013,Template:IPA pulmonic consonants/table,1
21014,Template:IPA link,1
21015,Template:IPA non-pulmonic consonants,1
21016,Template:IPA non-pulmonic consonants/table,1
21017,Template:IPA co-articulated consonants,1
21018,Template:IPA co-articulated consonants/table,1
21019,Template:IPA vowels,1
21020,Template:IPA vowels/table,1
21021,Template:IPA vowels/vowelpair,1
21022,Template:IPA vowels/vowelsingle,1
21023,Category:Pages linking to missing files,1
21024,Category:Pages with too many expensive parser function calls,1
21025,Category:International Phonetic Alphabet help,1
21026,Module:Pagetype,1
21027,Category:International Phonetic Alphabet,1
21028,Module:Pagetype/config,1
21029,Category:Language,1
21030,Module:Wikitext Parsing,1
21031,Module:Pagetype/softredirect,1
21032,Module:Pagetype/rfd,1
21033,Template:IPA key,1
21034,Template:IPA notice/msg,1
21035,Template:2,1
21036,Template:3,1
21037,Template:Single digit documentation,1
21038,Template:Parameter typo documentation,1
21039,Template:Transclusionless,2
21040,Template:1/sandbox,1
21041,Category:Template sandboxes,1
21042,Template:Tnull,1
21043,Template:Template link null,1
21044,Template:Tlg/doc,1
21045,Template:Template link general/doc,1
21046,Template:Tsh,1
21047,Template:Lua,1
21048,Module:Lua banner,1
21049,Template:Lua/doc,1
21050,Template:Template redirects,1
21051,Template:Template redirect,1
21052,Module:List,1
21053,Module:TableTools,1
21054,Module:Exponential search,1
21055,Module:Shortcut,1
21056,Module:Shortcut/config,1
21057,Template:No redirect,1
21058,Template:Lang-lua,1
21059,Category:Lua-based templates,1
21060,Category:Language templates,1
21061,Module:Example,1
21062,Module:Example/doc,1
21063,Template:Not a sandbox,1
21064,Template:Namespace example page,1
21065,Module:Sandbox,1
21066,Template:NOINDEX,1
21067,Template:When on talk page,1
21068,Module:Sandbox/doc,1
21069,Template:Module other,1
21070,Template:C,1
21071,Template:Category link without namespace,1
21072,Module:String,3
21073,Module:Math,1
21074,Module:BaseConvert,1
21075,Module:Citation/CS1,1
21076,Module:Citation/CS1/doc,1
21077,Template:Cs1,1
21078,Category:Documentation assistance templates,1
21079,Help:Citation Style 1,1
21080,Category:Documentation templates,1
21081,Template:Short description/lowercasecheck,1
21082,Template:Wikipedia how-to,1
21083,Template:Information page/doc,1
21084,Template:Information,1
21085,Template:Description missing,1
21086,Module:Unsubst,3
21087,Template:Auto short description,1
21088,Module:Template link general,3
21089,Template:Information page,1
21090,Template:Block indent,1
21091,Template:Em,1
21092,Template:Em/doc,1
21093,Template:Em dash,1
21094,Template:Strong,1
21095,Template:Linktext,1
21096,Template:Strongbad,1
21097,Template:Stronggood,1
21098,Template:Semantic markup templates,1
21099,Template:Tlb,1
21100,Template:Template link with bold,1
21101,Template:Tj,1
21102,Template:Template journal,1
21103,Template:Mono,1
21104,Template:Tlg,1
21105,Template:Template link general,1
21106,Template:Example,1
21107,Template:Example/doc,1
21108,Template:Example needed,1
21109,Template:Demo,1
21110,Module:Demo,1
21111,Category:Pages with syntax highlighting errors,1
21112,Template:Tlw,1
21113,Template:Template link with linked braces,1
21114,Template:Tlxb,1
21115,Template:Template link expanded with bold,1
21116,Template:Template link expanded,1
21117,Template:Tlxi,1
21118,Template:Template link expanded with italic,1
21119,Template:Tlp,1
21120,Template:Template link with parameters,1
21121,Template:Tltss,1
21122,Template:Template link with title with subst,1
21123,Template:Tls,1
21124,Template:Template link with subst,1
21125,Template:Tlxs,1
21126,Template:Template link expanded with subst,1
21127,Template:Tla,1
21128,Template:Template link with alternate text,1
21129,Template:Min,1
21130,Template:Tji,1
21131,Template:Template journal inline,1
21132,Module:Params,1
21133,Template:Abc,1
21134,Template:Association of Baptist Churches in Ireland,1
21135,Template:Colored link,1
21136,Template:Navbox documentation,1
21137,Category:Potentially illegible navboxes,1
21138,Category:Navboxes using background colours,1
21139,Category:Navboxes,1
21140,Category:Northern Ireland templates,1
21141,Category:Baptist navigational boxes,1
21142,Category:Templates by country,1
21143,Category:Christian navigational boxes by denomination,2
21144,Category:Christian navigational boxes,1
21145,Category:Religious navigational boxes,1
21146,Category:Navboxes by topic,1
21147,Template:Template display,1
21148,Template:Collapsible option,1
21149,Template:Param value,1
21150,Template:Replace,1
21151,Template:Navbox visibility,1
21152,Template:Sidebar,1
21153,Module:Sidebar,1
21154,Module:Sidebar/configuration,1
21155,Template:Check completeness of transclusions,1
21156,Template:Template journal inline/arg,1
21157,Template:X0,1
21158,Template:Void/doc,1
21159,Template:Under construction,1
21160,Template:In use,1
21161,Template:Time ago,1
21162,Module:Time ago,1
21163,Template:Last edited by,1
21164,Template:Pagetype,1
21165,Template:REVISIONUSER2,1
21166,Template:Encodefirst,1
21167,Module:MultiReplace,1
21168,Template:Toolbar,1
21169,Module:Toolbar,1
21170,Template:Space,1
21171,Template:Spaces,1
21172,Template:Xtag,1
21173,Category:Pages using xtag template with unsupported tag name,1
21174,Template:0,1
21175,Template:0/doc,1
21176,Template:Heavilytranscluded,1
21177,Category:Pages using deprecated enclose attributes,1
21178,Template:Nothing,1
21179,Template:Nothing/doc,1
21180,Template:Text,1
21181,Template:Text/doc,1
21182,Template:Tld,1
21183,Template:Should be text,1
21184,Category:File message boxes,1
21185,Template:Not a typo,1
21186,Template:Sic,1
21187,Sic,2
21188,Template:Proper name,1
21189,Template:X1,1
21190,Template:Please leave this line alone (template sandbox heading),1
21191,Template:Template sandbox heading,2
21192,Draft:Sandbox,3
21193,Template:Please leave this line alone (sandbox heading),1
21194,Template:Sandbox heading,2
21195,Template:Sandbox heading/Navigation,1
21196,Template:Template sandbox,1
21197,Template:Braces,1
21198,Template:Thin space,1
21199,Template:Tsp,1
21200,Template:TemplateStyles sandbox,1
21201,Category:Sandbox templates,1
21202,Template:Tt,1
21203,Template:X2,1
21204,Template:X3,1
21205,Template:X4,1
21206,Category:Wikipedia transclusionless templates,1
21207,Category:Vikidia transclusionless templates,1
21208,Template:X5,1
21209,Template:X6,1
21210,Template:X7,1
21211,Template:X8,1
21212,Template:X9,1
21213,Template:X10,1
21214,Template:X11,1
21215,Template:X12,1
21216,Template:X13,1
21217,Template:X14,1
21218,Template:X15,1
21219,Template:X16,1
21220,Template:X17,1
21221,Template:X18,1
21222,Template:X19,1
21223,Template:X20,1
21224,User:Sandbox,6
21225,User talk:Sandbox,9
21226,User:Sandbox/sandbox,2
21227,User:Sandbox for user warnings,4
21228,User talk:Sandbox for user warnings,4
21229,User:Sandbox for user warnings/sandbox,2
21230,User talk:Sandbox for user warnings/sandbox,2
21231,Template:Template shortcuts,1
21232,Category:Vikidia editing aids,1
21233,Category:Semantic markup templates,1
21234,Template:Template-linking templates,1
21235,Template:NoteTag,1
21236,Template:N/a,1
21237,Template:Tlu,1
21238,Template:Template link universal,1
21239,Template:Template link with link off,1
21240,Template talk:Template-linking templates,1
21241,Template:Tlsu,1
21242,Template:Template link universal with subst,1
21243,Template:Tlsf,1
21244,Template:Tl2,1
21245,Template:Tlxu,1
21246,Template:Template link universal expanded,1
21247,Template:Tlsc,1
21248,Template:NoteFoot,1
21249,Template:Template journal/arg,1
21250,Template:Template journal/arg/doc,1
21251,Template:Template journal parameter,1
21252,Template:Tln,1
21253,Template:Template link normal,1
21254,Template:Elc,1
21255,Template:Ml,1
21256,Template:Module link,1
21257,Module:Separated entries,1
21258,Template:Mfl,1
21259,Template:Module function link,1
21260,Template:Mlx,1
21261,Template:Module link expanded,1
21262,Template:Ml-lua,1
21263,Template:Module link lua,1
21264,Template:Sclx,1
21265,Template:Dtl,1
21266,Template:WikiData template link,1
21267,Template:Pf,1
21268,Template:ParserFunction,1
21269,Template:Magic word,1
21270,Template:Colon,1
21271,Template:Lt,1
21272,Template:Template links,1
21273,Template:Lx,1
21274,Template:Being deleted,1
21275,Template:Date,1
21276,Template:YMD to ISO,1
21277,Module:YMD to ISO,1
21278,Template:Lts,1
21279,Template:Template links short,1
21280,Template talk:Template links short,1
21281,Template:T links,1
21282,Template talk:Example,1
21283,Template:Example/sandbox,1
21284,Template:Tfd links,1
21285,Template:Tetl,1
21286,Template talk:Tetl,1
21287,Module:Tfd links,1
21288,Template:Tsetl,1
21289,Template talk:Tsetl,1
21290,Template:Ti,1
21291,Template:Template information,1
21292,Template:Tic,1
21293,Template:Template information compact,1
21294,Template:Tim,1
21295,Template:Smaller,1
21296,Template:Tiw,1
21297,Template:Tlt,1
21298,Template:Ttl,1
21299,Template:Twlh,1
21300,Category:Internal template-link templates,1
21301,Template:Template link with Whatlinkshere,1
21302,Template:Var serif,1
21303,Template:Param,1
21304,Template:Tjp,1
21305,Template:Pvalue,1
21306,Template:Template,1
21307,Template:Resize,1
21308,Template:Tfm/dated,1
21309,Template:Template for discussion/dated,1
21310,Category:Templates for deletion,1
21311,Template:Tlsx,1
21312,Category:Deletion,1
21313,Template:Codett,1
21314,Template:PreCode,1
21315,Template:Codenowiki,1
21316,Template:Nowiki,1
21317,Template:Nowiki/doc,1
21318,Template:TEMPLATENAME,1
21319,Template:Nowiki2,1
21320,Module:LuaCall,1
21321,Module:String2,1
21322,Template:Navbox wikitext-handling templates,1
21323,Template:Plain text,1
21324,Module:Plain text,1
21325,Template:Unstrip,1
21326,Module:Unstrip,1
21327,Template:UnstripNoWiki,1
21328,Template:KillMarkers,1
21329,Template:Killmarkers,1
21330,Template:Strip tags,1
21331,Template:Trim,1
21332,Module:DecodeEncode,1
21333,Module:Urldecode,1
21334,Template:String-handling templates,1
21335,Template:Str sub new,1
21336,Template:Str right,1
21337,Template:Str rightc,1
21338,Module:Ustring,1
21339,Template:Str crop,1
21340,Template:Str sub old,1
21341,Template:Str index,1
21342,Template:String split,1
21343,Module:GetParameters,1
21344,Template:Str letter/trim,1
21345,Template:First word,1
21346,Template:Str number/trim,1
21347,Template:Remove first word,1
21348,Template:Trim brackets,1
21349,Template:Last word,1
21350,Template:Trim quotes,1
21351,Module:Trim quotes,1
21352,Template:Remove last word,1
21353,Template:Trim leading,1
21354,Template:Delink,1
21355,Module:Delink,1
21356,Template:Title year,1
21357,Template:Title decade,1
21358,Template:Title number,1
21359,Template:Title disambig text,1
21360,Template:WikiProjectbasename,1
21361,Template:Loop,1
21362,Template:Str len,1
21363,Template:Str ≥ len,1
21364,Template:Str rep,1
21365,Template:Str ≤ len,1
21366,Template:Digits,1
21367,Template:Str ≠ len,1
21368,Template:Str startswith,1
21369,Template:Array,1
21370,Module:ArrayList,1
21371,Template:Str endswith,1
21372,Template:A or an,1
21373,Module:A or an,1
21374,Module:A or an/words,1
21375,Template:Str find,1
21376,Template:In string,1
21377,Template:Str count,1
21378,Template:Isnumeric,1
21379,Template:Str letter,1
21380,Template:Str number,1
21381,Module:Text,1
21382,Category:Modules that manipulate strings,1
21383,Category:Modules,1
21384,Template:Middot,1
21385,Category:Wikicode string manipulation templates,1
21386,Template:Kbdnowiki,1
21387,Template:Syntaxhighlight,1
21388,Template:Sxhl,1
21389,Template:Deprecated code,1
21390,Template:Dc,1
21391,Template:Dc2,1
21392,Template:Deprecated code 2,1
21393,Template:Dcr,1
21394,Template:Deprecated code red,1
21395,Template:Pre,1
21396,Template:Pre/styles.css,1
21397,Template:Kbd,1
21398,Template:Kbd/styles.css,1
21399,Template:Key press,1
21400,Module:Key,1
21401,Template:Key press/styles.css,1
21402,Category:Pages using deprecated source tags,1
21403,Category:Wikitext typing-aid templates,1
21404,Template:Key top,1
21405,Template:Button,1
21406,Template:Samp,1
21407,Category:Documentation see also templates,1
21408,Category:Documentation,1
21409,Category:Pages used in system messages needing protection,1
21410,Template:Subpage other,1
21411,Category:Templates with incorrect parameter syntax,1
21412,Template:Essay,1
21413,Template:Essay/doc,1
21414,Template:Project other,1
21415,Template:Ombox/shortcut,1
21416,Template:Essay-like,1
21417,Template:DMCA,1
21418,Template:Dated maintenance category (articles),1
21419,Template:Do not substitute,1
21420,Template:Never substitute,1
21421,Template:Always substitute,1
21422,Template:Tlsp,1
21423,Template:See,1
21424,Module:Labelled list hatnote,1
21425,Template:Supplement,2
21426,Template:Supplement/doc,1
21427,Template:Warning,1
21428,Template:In5,1
21429,Module:In5,1
21430,Template:Behavioral essay,2
21431,Category:Essay header templates,1
21432,Template:Civility essay,2
21433,Template:Deletion essay,1
21434,Template:Notability essay,1
21435,Template:Template essay,1
21436,Template:Orphaned essay,1
21437,Template:Essay in development,1
21438,Template:How-to,1
21439,Category:Templates that generate short descriptions,1
21440,Category:Templates using TemplateData,1
21441,Category:Wikipedia header templates,1
21442,Template:Nutshell,1
21443,Template:Notice,2
21444,Template:Subpages,1
21445,Template:Blockquote,1
21446,Template:Partial,1
21447,Template:Cite arXiv,1
21448,Template:Cite AV media,1
21449,Template:Cite AV media notes,1
21450,Template:Cite conference,1
21451,Template:Horizontal TOC,1
21452,Template:TOC limit/styles.css,1
21453,Template:Horizontal TOC/styles.css,1
21454,Template:Horizontal TOC/horizontal-toc-no-parentheses.css,1
21455,Template:Nonumtoc,1
21456,Template:Nonumtoc/styles.css,1
21457,Template:Refn,1
21458,Template:Sc2,1
21459,Template:Smallcaps/styles.css,1
21460,Template:Efn,1
21461,Template:Efn/doc,1
21462,Template:Transwiki guide,1
21463,Template:Cref,1
21464,Template:Cnote,1
21465,Template:Cref2,1
21466,Category:Transwiki guide,1
21467,Template:Notelist,1
21468,Template:Refbegin,1
21469,Template:Refbegin/styles.css,1
21470,Template:Refend,1
21471,Template:Zwj,1
21472,Template:Zero width joiner,1
21473,Template:Harvp,1
21474,Module:Footnotes,1
21475,Template:Harvard citation year brackets,1
21476,Template:Cite EPD,1
21477,Template:Accents of English,1
21478,Template:Citation/styles.css,1
21479,Template:COinS,1
21480,Template:Dead link,1
21481,Template:IPA templates,1
21482,Template:Wikipedia help pages,1
21483,Category:Explanatory footnote templates,1
21484,Category:Templates that generate named references,1
21485,Sheikh Fazilatunnesa Mujib,2
21486,File:Begum Fazilatunnesa Mujib.jpg,1
21487,Template:Circa,1
21488,,0
21489,,0
21490,,0
21491,,0
21492,,0
21493,,0
21494,Father of the Nation,6
21495,First Lady of Bangladesh,3
21496,"Charles, Prince of Wales",1
21497,Prince Charles,1
21498,King Charles,1
21499,King Charles III,1
21500,Charles the Third,1
21501,Charles 3,1
21502,,0
21503,Prison,3
21504,Category:Prisons,2
21505,,0
21506,,0
21507,Template:Yesno-yes,2
21508,Module:Effective protection expiry,2
21509,Module:File link,2
21510,Module:Navbar/configuration,2
21511,User:Takib/Files uploaded,6
21512,,0
21513,,0
21514,,0
21515,,0
21516,,0
21517,,0
21518,,0
21519,,0
21520,,0
21521,Category:2009 births,1
21522,Category:2009,2
21523,Category:2000s (decade),1
21524,Narayanganj,2
21525,Category:Sylheti,1
